CUSTOMER_ID|CUSTOMER_NAME|PIC_NAME|ADDRESS_1|ADDRESS_2|CITY|STATE|ZIPCODE|PHONE_VALUE|PHONE_TYPE
10000221|KEJURUTERAAN SAMUDRA TIMUR BHD|KEJURUTERAAN SAMUDRA (KL)|NO 3, JALAN DAMANSARA PERMAI,|DAMANSARA HEIGHTS,|KUALA LUMPUR||50490|03-2093 2268/2682|Phone
10000221|KEJURUTERAAN SAMUDRA TIMUR BHD|KEJURUTERAAN SAMUDRA(KL)|NO 3, JALAN DAMANSARA PERMAI,|DAMANSARA HEIGHTS,|KUALA LUMPUR||50490|03-2093 2862|Fax
10000727|BERKAT D&E MARZUQ TRADING|AHSWADI|810-1, KG TANAH LOT BINJAI|BINJAI|KEMAMAN|TERENGGANU|24000|010-5787734|Mobile
10000729|ARKEMA THIOCHEMICALS SDN BHD||LOT Q, PLOT 1|KERTEH BIOPOLYMER PARK, PHASE 2|KEMAMAN|TERENGGANU|24300|09-8315333|Phone
10000729|ARKEMA THIOCHEMICALS SDN BHD||LOT Q, PLOT 1|KERTEH BIOPOLYMER PARK, PHASE 2|KEMAMAN|TERENGGANU|24300|09-8315334|Fax
10000665|SBEE ENTERPRISE|IZWAN|LOT 10656 JALAN PETALING|MAK CHILI|KEMAMAN|TERENGGANU|24000|012-2362706|Mobile
10000675|TARPON PLATFORM SYSTEMS MALAYSIA SDN BHD|MR TOH|UNIT 9-06 & 9-07, LEVEL 9 BLOCK B|PUSAT DAGANGAN PHILEO DAMANSARA II|PETALING JAYA|SELANGOR|46350|03-7958 7168|Phone
10000582|BUMI LOGISTIC TRADING|BUMI LOGISTIC TRADING|10375, TAMAN SRI JAYA|KG GONG PAUH|KEMAMAN|TERENGGANU|24000|09-8623433|Phone
10000582|BUMI LOGISTIC TRADING|BUMI LOGISTIC TRADING|10375, TAMAN SRI JAYA|KG GONG PAUH|KEMAMAN|TERENGGANU|24000|09-8623434|Fax
10000700|HHI MAURITIUS LIMITED||SUITE 2.7, LEVEL 2, BLOCK C,|PLAZA DAMANSARA 45, MEDAN SETIA 1|BUKIT DAMANSARA|KUALA LUMPUR|50490|09-8634883|Phone
10000706|EFTECH DRILLING SOLUTIONS SDN BHD||32-03, BINJAI 8 PREMIUM SOHO|LORONG BINJAI|KUALA LUMPUR||50450|03-2714 3920|Phone
10000706|EFTECH DRILLING SOLUTIONS SDN BHD||32-03, BINJAI 8 PREMIUM SOHO|LORONG BINJAI|KUALA LUMPUR||50450|03-2714 3921|Fax
10000706|EFTECH DRILLING SOLUTIONS SDN BHD|SUKEME|32-03, BINJAI 8 PREMIUM SOHO|LORONG BINJAI|KUALA LUMPUR||50450|012-2071 701|Mobile
10000732|GILSON FIRE SALES & SERVICES||D-480, TAMAN FAIRMOUNT|JALAN BUKIT UBI|KUANTAN|PAHANG|25200|09-5148215|Phone
10000732|GILSON FIRE SALES & SERVICES||D-480, TAMAN FAIRMOUNT|JALAN BUKIT UBI|KUANTAN|PAHANG|25200|09-5156848|Fax
10000735|AWORLDTEC MAINTENANCE SDN BHD|EN.. SABORI|LOT 1565|JALAN BESAR KTN-K.TERENGGANU|KIJAL, KEMAMAN|TERENGGANU|24100|019-6128933|Phone
10000397|ROHAZ ENGINEERING & SERVICES SDN BHD||7207,|KAW.P'INDUSTRIAN JAKAR 2|KEMAMAN|TERENGGANU DARUL IMAN|24000|019-9533249|Mobile
10000678|SGS (MALAYSIA) SDN BHD||NO 1 & 5, GROUND FLOOR,|ADMIN C,|KEMAMAN|TERENGGANU|24007|03-2095 9200|Phone
10000678|SGS (MALAYSIA) SDN BHD||NO 1 & 5, GROUND FLOOR,|ADMIN C,|KEMAMAN|TERENGGANU|24007|03-2095 9611|Fax
10000690|SAFARIDA JAYA SDN BHD|NAZMI|LOT 7769, LORONG MENGKUANG|3/1, TAMAN MERDU SENTOSA|KEMAMAN|TERENGGANU|24000|019-9042600|Mobile
10000701|SAA ENGINEERING & MARINE SDN BHD||2955 JALAN KELISA|KAMPUNG LAYOUT CACAR PANTAI|PAKA|TERENGGANU|23100|09-8261 592|Phone
10000701|SAA ENGINEERING & MARINE SDN BHD|SUKRI|2955 JALAN KELISA|KAMPUNG LAYOUT CACAR PANTAI|PAKA|TERENGGANU|23100|019-7502544|Mobile
10000702|QZ ENERGY SDN BHD||LOT PT 3894 JALAN AIR PUTIH|TAMAN ALAM PERDANA BINJAI|KEMAMAN|TERENGGANU|24000|09-858 5584|Phone
10000702|QZ ENERGY SDN BHD||LOT PT 3894 JALAN AIR PUTIH|TAMAN ALAM PERDANA BINJAI|KEMAMAN|TERENGGANU|24000|09-858 3584|Fax
10000702|QZ ENERGY SDN BHD|IRSHAM|LOT PT 3894 JALAN AIR PUTIH|TAMAN ALAM PERDANA BINJAI|KEMAMAN|TERENGGANU|24000|019-268 0605|Mobile
10000708|POLYPROPYLENE MALAYSIA SDN BHD||LOT 112, GEBENG INDUSTRIAL ESTATE||KUANTAN|PAHANG|26080|09-5856700|Phone
10000742|SUPERIOR ENERGY SERVICES (KL) SDN BHD||A-23A-1, LEVEL 23A|157 HAMPSHIRE PLACE OFFICE|KUALA LUMPUR||50450|03-2724 1099|Fax
10000742|SUPERIOR ENERGY SERVICES (KL) SDN BHD||A-23A-1, LEVEL 23A|157 HAMPSHIRE PLACE OFFICE|KUALA LUMPUR||50450|03-2724 0000|Phone
10000756|AMPI SYNERGY SDN BHD|ROSNI SALLEH|UNIT B-7-4, 7TH FLOOR,|BLOCK B, MEGAN AVENUE II,||KUALA LUMPUR|50450|012-2667437|Mobile
10000756|AMPI SYNERGY SDN BHD|LISA|UNIT B-7-4, 7TH FLOOR,|BLOCK B, MEGAN AVENUE II,||KUALA LUMPUR|50450|013-9689560|Mobile
10000026|ALTUS OIL AND GAS MALAYSIA SDN BHD|ALTUS OIL AND GAS MALAYSIA SDN BHD|Door #16B, Ground Floor,|Kemaman Supply Base,|TELOK KALONG|TERENGGANU|24007|03-7733 8974|Phone
10000773|ARCHER WELL COMPANY (M) SDN BHD|MOHD FAIZAL BIN SIDEK|LEVEL 11, TOWER 1,|ETIQA TWINS||KUALA LUMPUR|50450|019-3709294|Mobile
10000773|ARCHER WELL COMPANY (M) SDN BHD|OFFICE|LEVEL 11, TOWER 1,|ETIQA TWINS||KUALA LUMPUR|50450|03-21668800|Phone
10000550|CLARIANT OIL SERVICES (M) SDN BHD|CLARIANT OIL SERVICES (M) SDN BHD|NO. 79 & 80,|HICOM SECTOR B,|SHAH ALAM|SELANGOR|40000|03-51019348|Fax
10000805|AZ SHIPPING & LOGISTIC SDN BHD|AZ SHIPPING|P.O BOX NO 99,DOOR NO 2,|GROUND FLOOR ADMIN BUILDING A,|KEMAMAN|TERENGGANU|24007|09-863 1412|Phone
10000806|MNPT TRADING|ZULBALIA BIN MOHAMED|4259 KAMPUNG PADANG TENGIR,|MANIR|KUALA TERENGGANU|TERENGGANU|21200|019-9844497|Mobile
10000807|PMS CARGO SERVICES SDN BHD|PMS CARGO SERVICES SDN BHD|DOOR 14, 2ND FLOOR|ADMINISTRATION BUILDING B|KEMAMAN|TERENGGANU|24007|09-8582922|Phone
10000807|PMS CARGO SERVICES SDN BHD|MOHD IDRUS MAJID|DOOR 14, 2ND FLOOR|ADMINISTRATION BUILDING B|KEMAMAN|TERENGGANU|24007|012-3805965|Mobile
10000808|BIAXIS (M) SDN BHD|BIAXIS (M) SDN BHD|NO 52, JALAN USJ 1/33|TAMAN SUBANG PERMAI|SUBANG JAYA|SELANGOR|47600|03-80240405|Phone
10000808|BIAXIS (M) SDN BHD|IKMAL SYUHADAH|NO 52, JALAN USJ 1/33|TAMAN SUBANG PERMAI|SUBANG JAYA|SELANGOR|47600|012-9233135|Mobile
10000811|RINIE BAKERY|MARINI KAMRI|18 DESA DARUL IMAN 4|LORONG KETAPANG 4|KEMAMAN|TERENGGANU|24000|016-9358284|Mobile
10000812|PRASARANAJAYA ENTERPRISE|M.KHAIRUL B.RAHIM|282,|KAMPUNG TUALANG MANIR|KUALA TERENGGANU|TERENGGANU|21200|019-9844497|Mobile
10000812|PRASARANAJAYA ENTERPRISE|M.KHAIRUL B.RAHIM|282,|KAMPUNG TUALANG MANIR|KUALA TERENGGANU|TERENGGANU|21200|julysyaaban@gmail.com|E-Mail
10000816|EBE ENGINEERING & SERVICES|OTHMAN BIN HARUN|PT 16283, SUSUR IGP 2|IG PESONA INJIN GERGAJI|CHUKAI, KEMAMAN|TERENGGANU|24000|019-9546052|Phone
10000816|EBE ENGINEERING & SERVICES|OTHMAN BIN HARUN|PT 16283, SUSUR IGP 2|IG PESONA INJIN GERGAJI|CHUKAI, KEMAMAN|TERENGGANU|24000|othmanharun30@gmail.com|E-Mail
10000782|KU ZAM ENGINEERING & SERVICES SDN BHD|TG ANISAH TG AZIZ|LOT 1599-A|KAMPUNG BARU CHERATING|KUANTAN|PAHANG|26080|09-5819319|Phone
10000782|KU ZAM ENGINEERING & SERVICES SDN BHD|TG ANISAH TG AZIZ|LOT 1599-A|KAMPUNG BARU CHERATING|KUANTAN|PAHANG|26080|kuzameng@yahoo.com.my|E-Mail
10000817|PROLINK CONSTRUCTION|MUHAMAD FADZLI|NO 821|KG KUBANG TANGGA|KUALA TERENGGANU|TERENGGANU|20050|016-5909055|Mobile
10000817|PROLINK CONSTRUCTION|MUHAMAD FADZLI|NO 821|KG KUBANG TANGGA|KUALA TERENGGANU|TERENGGANU|20050|prolinkconstruction@gmail.com|E-Mail
10000819|PETCO TRADING LABUAN COMPANY LTD|SITI NOR ARNI|LEVEL 34,|TOWER 1,|KUALA LUMPUR CITY CENTRE,|KUALA LUMPUR|50088|013-3971339|Mobile
10000738|MIRADAMAI RESOURCES SDN BHD|WAN AZLINA|LOT PT 15952, KG JAYA|BATU 2, JALAN AIR PUTIH|KEMAMAN|TERENGGANU|24000|09-8583 420/09|Phone
10000738|MIRADAMAI RESOURCES SDN BHD||LOT PT 15952, KG JAYA|BATU 2, JALAN AIR PUTIH|KEMAMAN|TERENGGANU|24000|09-8592 809|Fax
10000747|HB LABORATORIES SDN BHD||NO 37, JALAN TPP 1/19|TAMAN PERINDUSTRIAN PUCHONG|PUCHONG|SELANGOR|47100|03-8060 3985|Phone
10000747|HB LABORATORIES SDN BHD||NO 37, JALAN TPP 1/19|TAMAN PERINDUSTRIAN PUCHONG|PUCHONG|SELANGOR|47100|03-8060 3986|Fax
10000748|OPHIR PRODUCTION SDN BHD||27-3, LEVEL 27, MENARA PRESTIGE|1 JALAN PINANG|KUALA LUMPUR||50450|03-2382 5046|Phone
10000748|OPHIR PRODUCTION SDN BHD||27-3, LEVEL 27, MENARA PRESTIGE|1 JALAN PINANG|KUALA LUMPUR||50450|03-2382 5001|Fax
10000762|RED ANCHOR SUPPLY & SERVICES SDN BHD|EZERDIN MASHAN|07-08 PRIMA RIA APARTMENT,|JALAN DUTAMAS RAYA,||KUALA LUMPUR|51200|017-6287028|Mobile
10000762|RED ANCHOR SUPPLY & SERVICES SDN BHD|EZERDIN MASHAN|07-08 PRIMA RIA APARTMENT,|JALAN DUTAMAS RAYA,||KUALA LUMPUR|51200|03-62117636|Phone
10000779|NIKIDO ENGINEERING SDN BHD||PT 8803 TINGKAT 1, JALAN SIATAN 1|BANDAR BARU BUKIT MENTOK|KEMAMAN|TERENGGANU|24000|09-8589725|Phone
10000786|LEMBAH GELIGA SDN BHD|TG LAKSAMANA TG NGAH|8283, TAMAN LEMBAH GELIGA||KEMAMAN|TERENGGANU|24000|019-9866771|Mobile
10000786|LEMBAH GELIGA SDN BHD|LEMBAH GELIGA SDN BHD|8283, TAMAN LEMBAH GELIGA||KEMAMAN|TERENGGANU|24000|09-8684575|Phone
10000793|AL BAZLI ENTERPRISE|WAN MOHD SAIDUL FADLY|A655-1|KAMPUNG BUKIT MENTOK|KEMAMAN|TERENGGANU|24000|010-9001528|Mobile
10000798|HI ENERGY SDN BHD|TG SHARUL BAHRIN|PT 10726|TINGKAT 1|KEMAMAN|TERENGGANU|24000|013-9321246|Mobile
10000798|HI ENERGY SDN BHD|HI ENERGY SDN BHD|PT 10726|TINGKAT 1|KEMAMAN|TERENGGANU|24000|09-8588057|Phone
10000801|MMP PETROLUEM (M) SDN BHD|SAFUAN|1ST FLOOR,K-9676,|JALAN KUBANG KURUS,|KEMAMAN|TERENGGANU|24000|016-6473158|Mobile
10000801|MMP PETROLUEM (M) SDN BHD|SAFUAN|1ST FLOOR,K-9676,|JALAN KUBANG KURUS,|KEMAMAN|TERENGGANU|24000|account@mmpetroniaga.com|E-Mail
10000804|NEW WING ENERGY SDN BHD|MOHD KAMARUZAMAN|PT 6983, TINGKAT 1,|S/LOT 2,|CUKAI|TERENGGANU|24000|019-3295177|Mobile
10000803|QUALITEST ENGINEERING SDN BHD|QUALITEST ENGINEERING|LOT PT 504, TELUK KALONG INDUSTRIAL|ESTATE|KEMAMAN|TERENGGANU|24007|03-78596606|Phone
10000803|QUALITEST ENGINEERING SDN BHD|QUALITEST ENGINEERING|UNIT A-07-08, QASIS SQUARE,|JALAN PJU 1A/7A,|PETALING JAYA,|SELANGOR|47301|03-78596606|Phone
10000804|NEW WING ENERGY SDN BHD|NEW WING ENERGY|PT 6983, TINGKAT 1,|S/LOT 2,|CUKAI|TERENGGANU|24000|09-8599025|Phone
10000821|PUNCAK SEPUTIH SDN BHD|AHMAD SUFIAN BIN MOHD ZAKI|E503A EAST WING,|METROPOLITAN SQUARE, JLN PJU 8/1,|PETALING JAYA|SELANGOR|47820|0179489389|Phone
10000821|PUNCAK SEPUTIH SDN BHD|AHMAD SUFIAN BIN MOHD ZAKI|E503A EAST WING,|METROPOLITAN SQUARE, JLN PJU 8/1,|PETALING JAYA|SELANGOR|47820|sufians@yahoo.com|E-Mail
10000823|TOS LOGISTICS AND SHIPPING SDN BHD|HOU POH LOUNG|IR 12/6, LOT 6, IST FLOOR, BLOCK A,|LAZENDA COMMERSIAL CENTRE, PHASE 3,|WP LABUAN|SABAH|87014|0109036730|Mobile
10000824|MERMAID SHOPPE|HAIDI BIN EMBONG|LOT 7707, JLN SEKOLAH MENENGAH|TENGKU INTAN ZAHARAH, BALAI BESAR|DUNGUN|TERENGGANU|23000|0199749667/0126759302|Phone
10000824|MERMAID SHOPPE|HAIDI BIN EMBONG|LOT 7707, JLN SEKOLAH MENENGAH|TENGKU INTAN ZAHARAH, BALAI BESAR|DUNGUN|TERENGGANU|23000|mermaidshoppe17@gmail.com|E-Mail
10000630|MANN TRAVEL & TOURS SDN. BHD.|Yana|NO 8659,|2ND FLOOR WISMA SAUDAGAR,|AMPANG|SELANGOR|68000|03-42527468|Phone
10000630|MANN TRAVEL & TOURS SDN. BHD.||NO 8659,|2ND FLOOR WISMA SAUDAGAR,|AMPANG|SELANGOR|68000|03-42526468|Fax
10000768|VISION GLOBAL LOGISTICS SDN BHD|AZLI BIN AHMAD|916 TAMAN E WAWASAN|GELIGA SAKTI|KEMAMAN|TERENGGANU|24000|012-9810321|Mobile
10000773|ARCHER WELL COMPANY (M) SDN BHD|SHAFIE|LEVEL 11, TOWER 1,|ETIQA TWINS||KUALA LUMPUR|50450|012-5326681|Phone
10000792|LOGISTIC SDN BHD|MUHAMMAD FIRDAUSU|PT 15529|JALAN SERAYA|CUKAI|TERENGGANU|24000|0112-9468694|Mobile
10000743|DUTA KORPORAT SDN BHD|WAN NU FAZILA|TINGKAT 1, JALAN IM 2/3,|TAMAN KOTA RIA,|KUANTAN|PAHANG|25200|09-5735081|Phone
10000743|DUTA KORPORAT SDN BHD|WAN NUR FAZILA|TINGKAT 1, JALAN IM 2/3,|TAMAN KOTA RIA,|KUANTAN|PAHANG|25200|012-7521593|Mobile
10000743|DUTA KORPORAT SDN BHD|FAZILA|TINGKAT 1, JALAN IM 2/3,|TAMAN KOTA RIA,|KUANTAN|PAHANG|25200|dksbktn@gmail.com|E-Mail
10000744|WB SUPPLY (M) SDN BHD|TAN JUI KWANG|B.33, GROUND FLOOR,|LORONG SERI KUANTAN 25,|KUANTAN,|PAHANG|25250|019-9846873|Mobile
10000745|ALAM MARITIM (L) INC||38F LEVEL 2, JLN RADIN ANUM|BANDAR BARU SRI PETALING|KUALA LUMPUR||57000|03-90582244|Phone
10000631|AR ROBHAH ENTERPRISE|MD SHAM|DOOR NO 01|1ST FLOOR, ADMIN BUILDING A|KEMAMAN|TERENGGANU|24007|019-9182842|Mobile
10000631|AR ROBHAH ENTERPRISE|MD SHAM|DOOR NO 01|1ST FLOOR, ADMIN BUILDING A|KEMAMAN|TERENGGANU|24007|arrobhahkemaman@gmail.com|E-Mail
10000774|PAPPARDELLE CAFE|IZAN|PT 10733 & 10734|GROUND FLOOR|KEMAMAN|TERENGGANU|24000|019-9867894|Mobile
10000775|CEMARA TUAH SDN BHD|SAIFUL IZUDDIN|K-9663, TINGKAT 1,|TAMAN CHUKAI UTAMA,|KEMAMAN|TERENGGANU|24000|019-9889834|Mobile
10000775|CEMARA TUAH SDN BHD|SAIFUL IZUDDIN|K-9663, TINGKAT 1,|TAMAN CHUKAI UTAMA,|KEMAMAN|TERENGGANU|24000|09-8585320|Phone
10000778|GOLDSERVE FUMIGATION AND PEST CONTROL SDN BHD|AHMAD HISYAM|LOT PT 811 KEDAI PMINT|KG BATU 4 BINJAI|KEMAMAN|TERENGGANU|24000|011-25412567|Mobile
10000778|GOLDSERVE FUMIGATION AND PEST CONTROL SDN BHD|MOHD ZUFIAN YAKOB|LOT PT 811 KEDAI PMINT|KG BATU 4 BINJAI|KEMAMAN|TERENGGANU|24000|012-6331214|Mobile
10000780|OCEANIC STRATEGIES SDN BHD|MOHAMMAD NAZARUDDIN|NO 7156 & 7156A|TAMAN SRI TERENDAK||MELAKA|76300|06-3519763/4|Phone
10000780|OCEANIC STRATEGIES SDN BHD|MOHAMMAD NAZARUDDIN|NO 7156 & 7156A|TAMAN SRI TERENDAK||MELAKA|76300|016-6100306|Mobile
10000783|JHC EXPRESS SDN BHD|ROSLAN SUPAAT|C-5-3 & 3A,|LEVEL 5 BLOCK C,|SUBANG JAYA|SELANGOR|47650|03-51150263|Phone
10000783|JHC EXPRESS SDN BHD|ROSLAN SUPAAT|C-5-3 & 3A,|LEVEL 5 BLOCK C,|SUBANG JAYA|SELANGOR|47650|roslan@jhc-group.com|E-Mail
10000785|GIAT MINERALS SDN BHD|HJ SYAIFUL|GROUND FLOOR|ADMINISTRATION BUILDING A|KEMAMAN|TERENGGANU|24007|012-9377969|Mobile
10000785|GIAT MINERALS SDN BHD|GIAT MINERALS SDN BHD|GROUND FLOOR|ADMINISTRATION BUILDING A|KEMAMAN|TERENGGANU|24007|09-8631501|Phone
10000826|EVAPURI SDN BHD|ROZAIHAFI ROSMI|LOT 1709, JALAN LUBUK KAWAH,||KEMAMAN|TERENGGANU|24200|013-9544908|Phone
10000746|UMW OFFSHORE DRILLING SDN BHD||LEVEL 18, BLOCK 3A, PLAZA SENTRAL|JALAN STESEN SENTRAL 5|KUALA LUMPUR||50470|03-20968788|Phone
10000746|UMW OFFSHORE DRILLING SDN BHD||LEVEL 18, BLOCK 3A, PLAZA SENTRAL|JALAN STESEN SENTRAL 5|KUALA LUMPUR||50470|03-22614088|Fax
10000763|SEALINK GLOBAL RESOURCES ENGINEERING & SERVICES SDN BHD|M JAMAHAIZAN|5199, TAMAN BANGGOL INDAH,|JALAN MAK LAGAM,|KEMAMAN|TERENGGANU|24000|012-9523008|Mobile
10000770|TUAH ADEEB ENGINEERING & SERVICES|ISMAIL BIN TAIN|PT 8747, JALAN SIANTAN 2,|BANDAR BARU BUKIT MENTOK,|KEMAMAN|TERENGGANU|24000|019-9404467|Mobile
10000764|NOORAZMAN LUA|NOOR AZAMAN|327-3 JALAN KETAPANG|BUKIT KUANG|KEMAMAN|TERENGGANU|24000|013-9478918|Mobile
10000764|NOORAZMAN LUA|NOOR AZAMAN|327-3 JALAN KETAPANG|BUKIT KUANG|KEMAMAN|TERENGGANU|24000|noorazamanlua@yahoo.com|E-Mail
10000550|CLARIANT OIL SERVICES (M) SDN BHD|CLARIANT OIL SERVICES (M) SDN BHD|NO. 79 & 80,|HICOM SECTOR B,|SHAH ALAM|SELANGOR|40000|03-51012888|Phone
10000159|FAST GLOBAL LINK SERVICES SDN BHD|FAS GLOBAL (KMN)|K-1051 TINGKAT 1|RUMAH KEDAI JALAN SULAIMANI|KEMAMAN|TERENGGANU DARUL IMAN|24000|09-8505506|Phone
10000229|KENCANA JAYAMAS SDN BHD|MOHD FITRI AMIM|LOT 18344, KAW.P'INDUSTRIAN|JAKAR III, FASA 2C, CHUKAI,|KEMAMAN|TERENGGANU DARUL IMAN|24000|012-9012920|Mobile
10000797|TH ALAM MANAGEMENT (M) SDN BHD|MUHAMMAD HANIF|38 F, LEVEL 2|JALAN RADIN ANUM||KUALA LUMPUR|57000|012-2694997|Mobile
10000797|TH ALAM MANAGEMENT (M) SDN BHD|TH ALAM MANAGEMENT|38 F, LEVEL 2|JALAN RADIN ANUM||KUALA LUMPUR|57000|03-90582244|Phone
10000797|TH ALAM MANAGEMENT (M) SDN BHD|operations@th-alam.com.my|38 F, LEVEL 2|JALAN RADIN ANUM||KUALA LUMPUR|57000|1|E-Mail
10000813|SNS ENGINEERING & CONSTRUCTION|SNS ENGINEERING & CONSTRUCTION|LOT PT 10115 & LOT PT 10116,|GELIGA JAMBATAN, JLN MAK LAGAM|KEMAMAN|TERENGGANU|24000|09-8588522|Phone
10000819|PETCO TRADING LABUAN COMPANY LTD|KHAIRUL AMIN|LEVEL 34,|TOWER 1,|KUALA LUMPUR CITY CENTRE,|KUALA LUMPUR|50088|016-9229264|Mobile
10000819|PETCO TRADING LABUAN COMPANY LTD|KHAIRUL AMIN|LEVEL 34,|TOWER 1,|KUALA LUMPUR CITY CENTRE,|KUALA LUMPUR|50088|03-23927580|Phone
10000661|SUPERIOR ENERGY SERVICES (M) SDN. BHD.||A-23A-1, LEVEL 23A|157 HAMPSHIRE PLACE OFFICE|KUALA LUMPUR||50450|03-2724 1000|Phone
10000741|DAGANGAN MAJU PETROLEUM SDN BHD||NO 2.07, 2ND FLOOR,|BANGUNAN TABUNG HAJI,|KEMAMAN|TERENGGANU|24000|09-8582413|Phone
10000741|DAGANGAN MAJU PETROLEUM SDN BHD|FAHMI|NO 2.07, 2ND FLOOR,|BANGUNAN TABUNG HAJI,|KEMAMAN|TERENGGANU|24000|014-5280436|Mobile
10000753|SEJAGAT OFFSHORE SDN BHD|MOHAMMAD ZAIN MUSTAFFA|2-1-41-1, LEVEL 1,|WISMA RAMPAI,||KUALA LUMPUR|53300|03-41057161|Fax
10000754|RECTOR ENERGY SERVICES SDN BHD|SYED|A1-20-5, MIDFIELD CONDOMINIUM|OFF LEBUHRAYA SG. BESI||KUALA LUMPUR|57100|017-7760402|Mobile
10000754|RECTOR ENERGY SERVICES SDN BHD|SYED|A1-20-5, MIDFIELD CONDOMINIUM|OFF LEBUHRAYA SG. BESI||KUALA LUMPUR|57100|03-90100625|Fax
10000755|OBIX GROUP(M) SDN BHD|FAQURRUZZY|DOOR 14, GROUND FLOOR,|ADMIN B,|KEMAMAN|TERENGGANU|24007|0111-2828573|Mobile
10000755|OBIX GROUP(M) SDN BHD||DOOR 14, GROUND FLOOR,|ADMIN B,|KEMAMAN|TERENGGANU|24007|09-8584071|Fax
10000769|TRAIL NETWORK SDN BHD|TRAIL NETWORK - AZMI|LOT 18489 TINGKAT 1|JALAN KUBANG KURUS|KEMAMAN|TERENGGANU|24000|012-7876110|Mobile
10000769|TRAIL NETWORK SDN BHD|TRAIL NETWORK-OFFICE KMN|LOT 18489 TINGKAT 1|JALAN KUBANG KURUS|KEMAMAN|TERENGGANU|24000|09-8583963|Phone
10000776|AL RAZI RESOURCES (M) SDN BHD|MOHD YUSOF ABDULLAH|K 9647,1 ST FLOOR|TAMAN CHUKAI UTAMA|KEMAMAN|TERENGGANU|24000|019-9599379|Mobile
10000776|AL RAZI RESOURCES (M) SDN BHD|MOHD YUSOF ABDULLAH|K 9647,1 ST FLOOR|TAMAN CHUKAI UTAMA|KEMAMAN|TERENGGANU|24000|09-8585380|Phone
10000777|QUARTERBACK SERVICES SDN BHD|MADZNEY BIN KASSIM|35-J-2-9, KLSC|JALAN WANGSA DELIMA 5||KUALA LUMPUR|53300|03-41481910|Phone
10000777|QUARTERBACK SERVICES SDN BHD|ADMIN|35-J-2-9, KLSC|JALAN WANGSA DELIMA 5||KUALA LUMPUR|53300|admin@gbs.com.my|E-Mail
10000759|SINAR DELIMA SUPPLY ADN SERVICES|FARID|1870-A,|KAMPUNG GONG LIMAU,|KEMAMAN|TERENGGANU|24000|019-9860742|Mobile
10000765|VISION GLOBAL LOGISTICS SDN BHD|MOHD KHAIRUL ANIZAN|K- 543 TINGKAT 1|JALAN SULAIMANI|KEMAMAN|TERENGGANU|24000|014-5179251|Mobile
10000784|PETRONAS CHEMICALS ETHYLENE SDN BHD||LOT 3834,  KAWASAN BUKIT TENGAH|KERTEH|KEMAMAN|TERENGGANU|24300|09 8272040|Phone
10000829|BAYAM ENTERPRISE SDN BHD|Aishah Juraida Haji Mahmood|5411-E, 1ST FLOOR MEZZANINE FLOOR|WISMA BAYAM, JALAN KUALA KRAI|KOTA BHARU|KELANTAN|15150|09 - 743 8626|Phone
10000829|BAYAM ENTERPRISE SDN BHD|Aishah Juraida Haji Mahmood|5411-E, 1ST FLOOR MEZZANINE FLOOR|WISMA BAYAM, JALAN KUALA KRAI|KOTA BHARU|KELANTAN|15150|aishahjuraida.bayam@gmail.com|E-Mail
10000829|BAYAM ENTERPRISE SDN BHD|Aishah Juraida Haji Mahmood|5411-E, 1ST FLOOR MEZZANINE FLOOR|WISMA BAYAM, JALAN KUALA KRAI|KOTA BHARU|KELANTAN|15150|017 - 596 4136|Mobile
10000187|HHA ASSOCIATES SDN BHD|NOOR FADHILAH|LOT 60248|KAWASAN PERINDUSTRIAN TELUK KALONG|KEMAMAN|TERENGGANU DARUL IMAN|24007|noor@hhasb.com|E-Mail
10000187|HHA ASSOCIATES SDN BHD|NOOR FADHILAH|LOT 60248|KAWASAN PERINDUSTRIAN TELUK KALONG|KEMAMAN|TERENGGANU DARUL IMAN|24007|noor@hhasb.com|E-Mail
10000838|HAWA TEKNIK SDN BHD|WAN AWALUDIN WAN ALI|P.O.BOX 01, KSB ADMIN B|WAREHOUSE 22, DOOR 11,KSB PHASE 2,|KEMAMAN|TERENGGANU|24007|09-8634626|Phone
10000838|HAWA TEKNIK SDN BHD|WAN AWALUDIN WAN ALI|P.O.BOX 01, KSB ADMIN B|WAREHOUSE 22, DOOR 11,KSB PHASE 2,|KEMAMAN|TERENGGANU|24007|09-8634627|Fax
10000838|HAWA TEKNIK SDN BHD|WAN AWALUDIN WAN ALI|P.O.BOX 01, KSB ADMIN B|WAREHOUSE 22, DOOR 11,KSB PHASE 2,|KEMAMAN|TERENGGANU|24007|hawateknik_ksb@yahoo.com|E-Mail
10000840|NUSA DAMAI (M) SDN BHD|ALIZA ABDULLAH|K431, TINGKAT 1,|TAMAN KEMAMAN,|KEMAMAN|TERENGGANU|24000|09-8583210/0199233514|Mobile
10000840|NUSA DAMAI (M) SDN BHD|ALIZA ABDULLAH|K431, TINGKAT 1,|TAMAN KEMAMAN,|KEMAMAN|TERENGGANU|24000|aliza@nusadamai.com|E-Mail
10000850|K MASTER METAL SDN BHD|NURUL ROZALIYANA|146, JALAN INDUSTRI SEMAMBU 9|KAWASAN PERINDUSTRIAN SEMAMBU|KUANTAN|PAHANG|25300|019-6736906|Mobile
